City,Airport,IATA Siglum,URL,Latitude,Longitude
Turkey,Istanbul Sabiha Gokcen International Airport,SAW/LTFJ,https://www.flightradar24.com/data/airports/saw,40.898548,29.30921
Turkey,Istanbul New Airport,ISL/LTFM,https://www.flightradar24.com/data/airports/isl,41.267052,28.729757
Turkey,Izmir Adnan Menderes International Airport,ADB/LTBJ,https://www.flightradar24.com/data/airports/adb,38.292389,27.15695
Turkey,Izmit Topel Airport,KCO/LTBQ,https://www.flightradar24.com/data/airports/kco,40.735027,30.083336
Turkey,Kahramanmaras Airport,KCM/LTCN,https://www.flightradar24.com/data/airports/kcm,37.534401,36.9505
Turkey,Kars Harakani Airport,KSY/LTCF,https://www.flightradar24.com/data/airports/ksy,40.562222,43.115002
Turkey,Kastamonu Airport,KFS/LTAL,https://www.flightradar24.com/data/airports/kfs,41.314167,33.795555
Turkey,Kayseri Erkilet International Airport,ASR/LTAU,https://www.flightradar24.com/data/airports/asr,38.770378,35.495419
Turkey,Konya Airport,KYA/LTAN,https://www.flightradar24.com/data/airports/kya,37.979,32.561859
Turkey,Kutahya Zafer Airport,KZR/LTBZ,https://www.flightradar24.com/data/airports/kzr,39.111389,30.129999
Turkey,Malatya Erhac Airport,MLX/LTAT,https://www.flightradar24.com/data/airports/mlx,38.435341,38.091
Turkey,Mardin Airport,MQM/LTCR,https://www.flightradar24.com/data/airports/mqm,37.223331,40.63166
Turkey,Merzifon Airport,MZH/LTAP,https://www.flightradar24.com/data/airports/mzh,40.829369,35.521992
Turkey,Mus Airport,MSR/LTCK,https://www.flightradar24.com/data/airports/msr,38.747761,41.661228
Turkey,Nevsehir Kapadokya Airport,NAV/LTAZ,https://www.flightradar24.com/data/airports/nav,38.76889,34.52639
Turkey,Ordu Giresun Airport,OGU/LTCB,https://www.flightradar24.com/data/airports/ogu,40.966667,38.066666
Turkey,Samsun Carsamba Airport,SZF/LTFH,https://www.flightradar24.com/data/airports/szf,41.254478,36.567101
Turkey,Sanliurfa GAP Airport,GNY/LTCS,https://www.flightradar24.com/data/airports/gny,37.450001,38.900002
Turkey,Siirt Airport,SXZ/LTCL,https://www.flightradar24.com/data/airports/sxz,37.978901,41.840401
Turkey,Sinop Airport,NOP/LTCM,https://www.flightradar24.com/data/airports/nop,42.019001,35.079189
Turkey,Sirnak Airport,NKT/LTCV,https://www.flightradar24.com/data/airports/nkt,37.363888,42.060001
Turkey,Sivas Nuri Demirag Airport,VAS/LTAR,https://www.flightradar24.com/data/airports/vas,39.81382,36.903488
Turkey,Tekirdag Corlu Airport,TEQ/LTBU,https://www.flightradar24.com/data/airports/teq,41.138332,27.919167
Turkey,Tokat Airport,TJK/LTAW,https://www.flightradar24.com/data/airports/tjk,40.30743,36.367409
Turkey,Trabzon Airport,TZX/LTCG,https://www.flightradar24.com/data/airports/tzx,40.995098,39.789719
Turkey,Tymvou Ercan International Airport,ECN/LCEN,https://www.flightradar24.com/data/airports/ecn,35.15472,33.496109
Turkey,Van Airport,VAN/LTCI,https://www.flightradar24.com/data/airports/van,38.468208,43.332298
Turkey,Yuksekova Hakkari Airport,YKO/LTCW,https://www.flightradar24.com/data/airports/yko,37.545242,44.255165
Turkey,Zonguldak Airport,ONQ/LTAS,https://www.flightradar24.com/data/airports/onq,41.516666,32.099998
Bahrain,Awali Sakhir Air Base,KHB/OBKH,https://www.flightradar24.com/data/airports/khb,26.034721,50.524445
Bahrain,Bahrain International Airport,BAH/OBBI,https://www.flightradar24.com/data/airports/bah,26.27083,50.63361
Italy,Albenga Clemente Panero International Airport,ALL/LIMG,https://www.flightradar24.com/data/airports/all,44.050598,8.127428
Italy,Alghero Fertilia Airport,AHO/LIEA,https://www.flightradar24.com/data/airports/aho,40.63213,8.290772
Italy,Ancona Airport,AOI/LIPY,https://www.flightradar24.com/data/airports/aoi,43.616341,13.36231
Italy,Aosta Airport,AOT/LIMW,https://www.flightradar24.com/data/airports/aot,45.738499,7.36872
Italy,Bari Karol Wojtyla Airport,BRI/LIBD,https://www.flightradar24.com/data/airports/bri,41.138851,16.76059
Italy,Bologna Guglielmo Marconi Airport,BLQ/LIPE,https://www.flightradar24.com/data/airports/blq,44.535439,11.28866
Italy,Bolzano Airport,BZO/LIPB,https://www.flightradar24.com/data/airports/bzo,46.46019,11.32638
Italy,Brescia Airport,VBS/LIPO,https://www.flightradar24.com/data/airports/vbs,45.428879,10.33055
Italy,Brindisi Airport,BDS/LIBR,https://www.flightradar24.com/data/airports/bds,40.657631,17.947029
Italy,Cagliari Elmas Airport,CAG/LIEE,https://www.flightradar24.com/data/airports/cag,39.251461,9.054283
Italy,Catania Fontanarossa Airport,CTA/LICC,https://www.flightradar24.com/data/airports/cta,37.466782,15.0664
Italy,Comiso Airport,CIY/LICB,https://www.flightradar24.com/data/airports/ciy,36.990002,14.6
Italy,Crotone Airport,CRV/LIBC,https://www.flightradar24.com/data/airports/crv,38.997219,17.08016
Italy,Turin Cuneo Levaldigi Airport,CUF/LIMZ,https://www.flightradar24.com/data/airports/cuf,44.547009,7.623217
Italy,Elba Marina di Campo Airport,EBA/LIRJ,https://www.flightradar24.com/data/airports/eba,42.760269,10.23944
Italy,Florence Peretola Airport,FLR/LIRQ,https://www.flightradar24.com/data/airports/flr,43.809952,11.2051
Italy,Foggia Gino Lisa Airport,FOG/LIBF,https://www.flightradar24.com/data/airports/fog,41.432911,15.53502
Bermuda,Bermuda L.F. Wade International Airport,BDA/TXKF,https://www.flightradar24.com/data/airports/bda,32.36404,-64.678703
Iceland,Akureyri Airport,AEY/BIAR,https://www.flightradar24.com/data/airports/aey,65.658607,-18.072201
Italy,Forli Airport,FRL/LIPK,https://www.flightradar24.com/data/airports/frl,44.194752,12.07009
Italy,Genoa Cristoforo Colombo Airport,GOA/LIMJ,https://www.flightradar24.com/data/airports/goa,44.41333,8.8375
Italy,Grosseto Airport,GRS/LIRS,https://www.flightradar24.com/data/airports/grs,42.759739,11.07189
Italy,Lamezia Terme Airport,SUF/LICA,https://www.flightradar24.com/data/airports/suf,38.905392,16.24226
Italy,Lampedusa Airport,LMP/LICD,https://www.flightradar24.com/data/airports/lmp,35.49791,12.61808
Iceland,Bildudalur Airport,BIU/BIBD,https://www.flightradar24.com/data/airports/biu,65.641388,-23.54611
Iceland,Egilsstadir Airport,EGS/BIEG,https://www.flightradar24.com/data/airports/egs,65.283333,-14.4013
Iceland,Grimsey Airport,GRY/BIGR,https://www.flightradar24.com/data/airports/gry,66.554718,-18.0175
Iceland,Hofn Hornafjordur Airport,HFN/BIHN,https://www.flightradar24.com/data/airports/hfn,64.295547,-15.2272
Iceland,Husavik Airport,HZK/BIHU,https://www.flightradar24.com/data/airports/hzk,65.952499,-17.4258
Iceland,Isafjordur Airport,IFJ/BIIS,https://www.flightradar24.com/data/airports/ifj,66.058052,-23.135201
Iceland,Nordfjordur Airport,NOR/BINF,https://www.flightradar24.com/data/airports/nor,65.131943,-13.7463
Iceland,Keflavik International Airport,KEF/BIKF,https://www.flightradar24.com/data/airports/kef,63.985001,-22.605499
Iceland,Reykjavik Airport,RKV/BIRK,https://www.flightradar24.com/data/airports/rkv,64.12999,-21.9405
Italy,Lucca Tassignano Airport,LCV/LIQL,https://www.flightradar24.com/data/airports/lcv,43.828201,10.5781
Italy,Milan Malpensa Airport,MXP/LIMC,https://www.flightradar24.com/data/airports/mxp,45.6306,8.728111
Italy,Milan Bergamo Il Caravaggio International Airport,BGY/LIME,https://www.flightradar24.com/data/airports/bgy,45.673882,9.704166
Italy,Milan Linate Airport,LIN/LIML,https://www.flightradar24.com/data/airports/lin,45.445099,9.276739
Italy,Naples Airport,NAP/LIRN,https://www.flightradar24.com/data/airports/nap,40.886028,14.29078
Italy,Olbia Costa Smeralda Airport,OLB/LIEO,https://www.flightradar24.com/data/airports/olb,40.898659,9.517628
Italy,Oristano Fenosu Airport,FNU/LIER,https://www.flightradar24.com/data/airports/fnu,39.895416,8.642592
Italy,Palermo Falcone-Borsellino Airport,PMO/LICJ,https://www.flightradar24.com/data/airports/pmo,38.175949,13.09101
Italy,Pantelleria Airport,PNL/LICG,https://www.flightradar24.com/data/airports/pnl,36.816509,11.96886
Italy,Parma Airport,PMF/LIMP,https://www.flightradar24.com/data/airports/pmf,44.824478,10.29636
Italy,Perugia Umbria International Airport,PEG/LIRZ,https://www.flightradar24.com/data/airports/peg,43.095901,12.51322
Italy,Pescara Abruzzo International Airport,PSR/LIBP,https://www.flightradar24.com/data/airports/psr,42.431648,14.18106
Italy,Pisa Galileo Galilei Airport,PSA/LIRP,https://www.flightradar24.com/data/airports/psa,43.68391,10.39275
Italy,Ravenna Airport,RAN/LIDR,https://www.flightradar24.com/data/airports/ran,44.3643,12.2249
Italy,Reggio Calabria Airport,REG/LICR,https://www.flightradar24.com/data/airports/reg,38.071201,15.65155
Italy,Rimini Federico Fellini Airport,RMI/LIPR,https://www.flightradar24.com/data/airports/rmi,44.02029,12.61174
Italy,Rome Leonardo da Vinci Fiumicino Airport,FCO/LIRF,https://www.flightradar24.com/data/airports/fco,41.80447,12.25079
Italy,Rome Ciampino Airport,CIA/LIRA,https://www.flightradar24.com/data/airports/cia,41.799358,12.59493
Italy,Salerno Costa d'Amalfi Airport,QSR/LIRI,https://www.flightradar24.com/data/airports/qsr,40.620148,14.92084
Italy,Taranto Grottaglie Airport,TAR/LIBG,https://www.flightradar24.com/data/airports/tar,40.517509,17.40321
Italy,Trapani Birgi Airport,TPS/LICT,https://www.flightradar24.com/data/airports/tps,37.9114,12.48796
Italy,Treviso Airport,TSF/LIPH,https://www.flightradar24.com/data/airports/tsf,45.648399,12.19442
Italy,Trieste Friuli Venezia Giulia Airport,TRS/LIPQ,https://www.flightradar24.com/data/airports/trs,45.827499,13.47222
Italy,Turin Caselle Airport,TRN/LIMF,https://www.flightradar24.com/data/airports/trn,45.20076,7.649631
Italy,Venice Marco Polo Airport,VCE/LIPZ,https://www.flightradar24.com/data/airports/vce,45.505268,12.35194
Italy,Verona Airport,VRN/LIPX,https://www.flightradar24.com/data/airports/vrn,45.395699,10.88853
Iceland,Thorshofn Airport,THO/BITN,https://www.flightradar24.com/data/airports/tho,66.21833,-15.3347
Iceland,Vestmannaeyjar Airport,VEY/BIVM,https://www.flightradar24.com/data/airports/vey,63.424999,-20.2791
Iceland,Vopnafjordur Airport,VPN/BIVO,https://www.flightradar24.com/data/airports/vpn,65.720551,-14.8505
Falkland Islands (malvinas),Mount Pleasant Airport,MPN/EGYP,https://www.flightradar24.com/data/airports/mpn,-51.822701,-58.447201
Falkland Islands (malvinas),Stanley Airport,PSY/SFAL,https://www.flightradar24.com/data/airports/psy,-51.685699,-57.777599
Mauritius,Port Louis Sir Seewoosagur Ramgoolam Airport,MRU/FIMP,https://www.flightradar24.com/data/airports/mru,-20.430201,57.683601
Mauritius,Rodrigues Island Plaine Corail Airport,RRG/FIMR,https://www.flightradar24.com/data/airports/rrg,-19.757601,63.360981
Central African Republic,Bangui Airport,BGF/FEFF,https://www.flightradar24.com/data/airports/bgf,4.398475,18.51878
Greece,Alexandroupolis International Airport,AXD/LGAL,https://www.flightradar24.com/data/airports/axd,40.855862,25.956261
Greece,Astypalaia Island National Airport,JTY/LGPL,https://www.flightradar24.com/data/airports/jty,36.566666,26.366667
Greece,Athens Eleftherios Venizelos,ATH/LGAV,https://www.flightradar24.com/data/airports/ath,37.936352,23.94446
Greece,Chania International Airport,CHQ/LGSA,https://www.flightradar24.com/data/airports/chq,35.531738,24.14967
Greece,Chios Island National Airport,JKH/LGHI,https://www.flightradar24.com/data/airports/jkh,38.34317,26.14057
Greece,Corfu International Airport,CFU/LGKR,https://www.flightradar24.com/data/airports/cfu,39.60194,19.911659
Greece,Heraklion International Airport,HER/LGIR,https://www.flightradar24.com/data/airports/her,35.33971,25.18029
Greece,Ikaria Island National Airport,JIK/LGIK,https://www.flightradar24.com/data/airports/jik,37.666668,26.333332
Greece,Ioannina National Airport,IOA/LGIO,https://www.flightradar24.com/data/airports/ioa,39.696381,20.8225
Greece,Kalamata International Airport,KLX/LGKL,https://www.flightradar24.com/data/airports/klx,37.06831,22.02552
Greece,Kalymnos Island National Airport,JKL/LGKY,https://www.flightradar24.com/data/airports/jkl,36.963329,26.940556
Greece,Karpathos Island National Airport,AOK/LGKP,https://www.flightradar24.com/data/airports/aok,35.421398,27.146
Greece,Kasos Island Airport,KSJ/LGKS,https://www.flightradar24.com/data/airports/ksj,35.421349,26.91004
Greece,Kastellorizo Airport,KZS/LGKJ,https://www.flightradar24.com/data/airports/kzs,36.127769,29.56665
Greece,Kastoria National Airport,KSO/LGKA,https://www.flightradar24.com/data/airports/kso,40.446289,21.282181
Greece,Kavala International Airport,KVA/LGKV,https://www.flightradar24.com/data/airports/kva,40.9133,24.619221
Greece,Kefalonia Cephalonia International Airport,EFL/LGKF,https://www.flightradar24.com/data/airports/efl,38.12006,20.500481
Greece,Kithira Island National Airport,KIT/LGKC,https://www.flightradar24.com/data/airports/kit,36.27425,23.01697
Greece,Kos Island International Airport,KGS/LGKO,https://www.flightradar24.com/data/airports/kgs,36.793331,27.09166
Greece,Kozani National Airport,KZI/LGKZ,https://www.flightradar24.com/data/airports/kzi,40.28611,21.84083
Greece,Lemnos International Airport,LXS/LGLM,https://www.flightradar24.com/data/airports/lxs,39.917068,25.2363
Greece,Leros Municipal Airport,LRS/LGLE,https://www.flightradar24.com/data/airports/lrs,37.184898,26.80028
Greece,Milos Island National Airport,MLO/LGML,https://www.flightradar24.com/data/airports/mlo,36.69611,24.477501
Greece,Mykonos Island National Airport,JMK/LGMK,https://www.flightradar24.com/data/airports/jmk,37.43512,25.348101
Greece,Mytilene International Airport,MJT/LGMT,https://www.flightradar24.com/data/airports/mjt,39.05666,26.59833
Greece,Naxos Island National Airport,JNX/LGNX,https://www.flightradar24.com/data/airports/jnx,37.080551,25.36805
Greece,Paros National Airport,PAS/LGPA,https://www.flightradar24.com/data/airports/pas,37.019958,25.113379
Greece,Patras Araxos Airport,GPA/LGRX,https://www.flightradar24.com/data/airports/gpa,38.151112,21.42555
Greece,Aktion National Airport,PVK/LGPZ,https://www.flightradar24.com/data/airports/pvk,38.925461,20.76531
Greece,Rhodes International Airport,RHO/LGRP,https://www.flightradar24.com/data/airports/rho,36.405411,28.086189
Greece,Samos International Airport,SMI/LGSM,https://www.flightradar24.com/data/airports/smi,37.689991,26.911659
Libya,Alzintan Airport,ZIS/HLZN,https://www.flightradar24.com/data/airports/zis,31.775,12.25
Libya,Beida Al Abraq International Airport,LAQ/HLLQ,https://www.flightradar24.com/data/airports/laq,32.788612,21.964167
Libya,Benghazi Benina International Airport,BEN/HLLB,https://www.flightradar24.com/data/airports/ben,32.096779,20.26947
Libya,Ghat Airport,GHT/HLGT,https://www.flightradar24.com/data/airports/ght,25.145559,10.14264
Libya,Misrata International Airport,MRA/HLMS,https://www.flightradar24.com/data/airports/mra,32.325558,15.059722
Libya,Sabha Airport,SEB/HLLS,https://www.flightradar24.com/data/airports/seb,26.986959,14.47252
Libya,Tobruk Airport,TOB/HLGN,https://www.flightradar24.com/data/airports/tob,31.85,23.91
Libya,Tripoli Mitiga International Airport,MJI/HLLM,https://www.flightradar24.com/data/airports/mji,32.889999,13.27
Libya,Tripoli International Airport,TIP/HLLT,https://www.flightradar24.com/data/airports/tip,32.66354,13.15901
Libya,Zwara Airport,WAX/HLZW,https://www.flightradar24.com/data/airports/wax,32.933334,12.083333
Greece,Santorini Thira National Airport,JTR/LGSR,https://www.flightradar24.com/data/airports/jtr,36.399158,25.47933
Greece,Sitia Public Airport,JSH/LGST,https://www.flightradar24.com/data/airports/jsh,35.216099,26.10132
Greece,Skiathos Island National Airport,JSI/LGSK,https://www.flightradar24.com/data/airports/jsi,39.177101,23.50367
Greece,Skyros Island National Airport,SKU/LGSY,https://www.flightradar24.com/data/airports/sku,38.967548,24.487221
Greece,Syros Island National Airport,JSY/LGSO,https://www.flightradar24.com/data/airports/jsy,37.423611,24.950001
Greece,Thessaloniki International Airport,SKG/LGTS,https://www.flightradar24.com/data/airports/skg,40.519718,22.970949
Greece,Volos Nea Anchialos National Airport,VOL/LGBL,https://www.flightradar24.com/data/airports/vol,39.219608,22.794331
Greece,Zakynthos International Airport,ZTH/LGZA,https://www.flightradar24.com/data/airports/zth,37.750851,20.884251
Albania,Tirana International Airport,TIA/LATI,https://www.flightradar24.com/data/airports/tia,41.414742,19.72056
Burkina Faso,Ouagadougou Airport,OUA/DFFD,https://www.flightradar24.com/data/airports/oua,12.35319,-1.51241
Bangladesh,Barisal Airport,BZL/VGBR,https://www.flightradar24.com/data/airports/bzl,22.798943,90.301445
Bangladesh,Chittagong Shah Amanat International Airport,CGP/VGEG,https://www.flightradar24.com/data/airports/cgp,22.249611,91.813278
Suriname,Paramaribo Zorg en Hoop Airport,ORG/SMZO,https://www.flightradar24.com/data/airports/org,5.811083,-55.190701
Bangladesh,Cox's Bazar Airport,CXB/VGCB,https://www.flightradar24.com/data/airports/cxb,21.45219,91.963882
Bangladesh,Dhaka Shahjalal International Airport,DAC/VGHS,https://www.flightradar24.com/data/airports/dac,23.84333,90.397781
Bangladesh,Jessore Airport,JSR/VGJR,https://www.flightradar24.com/data/airports/jsr,23.1838,89.160828
Suriname,Paramaribo Zanderij International Airport,PBM/SMJP,https://www.flightradar24.com/data/airports/pbm,5.452831,-55.187698
Bangladesh,Rajshahi Shah Makhdum Airport,RJH/VGRJ,https://www.flightradar24.com/data/airports/rjh,24.43721,88.616508
Tanzania,Arusha Airport,ARK/HTAR,https://www.flightradar24.com/data/airports/ark,-3.36779,36.633331
Tanzania,Bukoba Airport,BKZ/HTBU,https://www.flightradar24.com/data/airports/bkz,-1.3,31.799999
Tanzania,Dar-es-Salaam Julius Nyerere International Airport,DAR/HTDA,https://www.flightradar24.com/data/airports/dar,-6.87811,39.202621
Tanzania,Dodoma Airport,DOD/HTDO,https://www.flightradar24.com/data/airports/dod,-6.17043,35.752571
Tanzania,Kigoma Airport,TKQ/HTKA,https://www.flightradar24.com/data/airports/tkq,-4.88638,29.67083
Tanzania,Kilimanjaro International Airport,JRO/HTKJ,https://www.flightradar24.com/data/airports/jro,-3.4294,37.074459
Tanzania,Lake Manyara Airport,LKY/HTLM,https://www.flightradar24.com/data/airports/lky,-3.375889,35.82021
Tanzania,Mbeya Airport,MBI/HTMB,https://www.flightradar24.com/data/airports/mbi,-8.916634,33.458858
Tanzania,Mtwara Airport,MYW/HTMT,https://www.flightradar24.com/data/airports/myw,-10.339,40.181782
Bangladesh,Saidpur Airport,SPD/VGSD,https://www.flightradar24.com/data/airports/spd,25.75922,88.908859
